trader_id,day,position_notional_m,n_trades,trade_hour,daily_pnl_m,cancel_rate,limit_util,rogue_active
T001,220,23.699,16,10.39,0.242,0.036,0.486,0
T001,221,21.525,22,10.88,-0.058,0.197,0.441,0
T001,222,20.573,12,9.17,-0.458,0.03,0.422,0
T001,223,20.089,13,10.25,0.303,0.111,0.412,0
T001,224,17.485,16,10.8,-0.078,0.094,0.358,0
T001,225,19.03,15,10.53,0.031,0.126,0.39,0
T001,226,20.614,19,11.42,0.304,0.059,0.423,0
T001,227,17.674,17,11.13,-0.425,0.121,0.362,0
T001,228,19.045,21,9.49,-0.425,0.003,0.39,0
T001,229,22.756,19,10.79,-0.191,0.172,0.466,0
T001,230,21.723,23,10.77,-0.395,0.042,0.445,0
T001,231,21.907,18,10.49,0.291,0.061,0.449,0
T001,232,12.434,20,12.18,0.015,0.128,0.255,0
T001,233,17.147,15,11.84,0.503,0.051,0.351,0
T001,234,20.558,19,10.62,0.521,0.077,0.421,0
T001,235,17.27,18,10.64,-0.543,0.046,0.354,0
T001,236,19.086,27,11.0,-0.196,0.175,0.391,0
T001,237,19.174,11,10.31,0.75,0.116,0.393,0
T001,238,23.431,20,11.17,-0.687,0.032,0.48,0
T001,239,20.404,13,9.69,-0.049,0.097,0.418,0
T001,240,16.93,14,9.64,-0.264,0.161,0.347,0
T001,241,23.04,17,9.29,1.215,0.07,0.472,0
T001,242,25.724,20,11.53,0.297,0.04,0.527,0
T001,243,14.715,10,11.03,-0.417,0.006,0.302,0
T001,244,19.54,19,11.83,-0.177,0.071,0.401,0
T001,245,19.162,21,11.92,0.246,0.153,0.393,0
T001,246,16.023,14,11.13,0.205,0.191,0.328,0
T001,247,21.576,14,12.12,0.634,0.11,0.442,0
T001,248,19.605,14,9.66,-0.388,0.087,0.402,0
T001,249,17.678,21,10.44,-0.224,0.127,0.362,0
T002,0,16.831,19,10.75,0.456,0.055,0.418,0
T002,1,15.68,12,10.13,0.207,0.229,0.389,0
T002,2,15.546,14,10.26,0.74,0.039,0.386,0
T002,3,15.81,17,10.77,-0.826,0.038,0.392,0
T002,4,15.493,14,12.89,-0.099,0.065,0.384,0
T002,5,16.126,16,13.31,0.177,0.005,0.4,0
T002,6,17.022,16,11.19,-0.028,0.141,0.422,0
T002,7,16.368,11,11.33,-0.49,0.05,0.406,0
T002,8,11.841,21,10.02,0.803,0.173,0.294,0
T002,9,16.196,15,9.18,0.589,0.083,0.402,0
T002,10,13.964,9,11.62,0.273,0.066,0.346,0
T002,11,14.31,18,10.85,-0.235,0.211,0.355,0
T002,12,14.683,9,12.18,0.235,0.059,0.364,0
T002,13,13.377,21,12.09,-1.157,0.021,0.332,0
T002,14,20.829,16,11.69,-0.363,0.131,0.517,0
T002,15,19.988,16,12.49,-0.565,0.034,0.496,0
T002,16,15.002,12,9.95,-0.025,0.04,0.372,0
T002,17,14.836,16,11.16,-0.891,0.156,0.368,0
T002,18,15.727,13,12.45,0.164,0.08,0.39,0
T002,19,14.443,12,11.94,0.09,0.031,0.358,0
T002,20,12.121,17,11.59,1.002,0.114,0.301,0
T002,21,16.931,9,11.18,-0.536,0.077,0.42,0
T002,22,19.513,16,10.45,-0.13,0.02,0.484,0
T002,23,15.478,14,11.43,0.2,0.086,0.384,0
T002,24,17.428,15,10.9,1.274,0.047,0.432,0
T002,25,14.485,17,11.47,-0.271,0.121,0.359,0
T002,26,17.168,16,11.27,-0.337,0.186,0.426,0
T002,27,13.94,13,10.24,0.17,0.037,0.346,0
T002,28,14.915,11,12.3,-0.687,0.096,0.37,0
T002,29,13.907,17,10.95,-0.089,0.163,0.345,0
T002,30,18.082,15,10.92,-0.913,0.033,0.449,0
T002,31,13.253,15,11.4,-0.37,0.169,0.329,0
T002,32,12.5,15,11.58,-0.48,0.084,0.31,0
T002,33,11.644,13,11.78,0.011,0.07,0.289,0
T002,34,14.46,17,12.99,0.853,0.085,0.359,0
T002,35,15.383,17,10.48,0.167,0.064,0.382,0
T002,36,16.558,17,11.66,-0.054,0.021,0.411,0
T002,37,13.953,8,10.74,0.4,0.058,0.346,0
T002,38,15.411,17,11.72,0.789,0.015,0.382,0
T002,39,16.706,15,11.97,0.456,0.047,0.414,0
T002,40,17.922,16,11.16,0.293,0.09,0.445,0
T002,41,15.08,16,13.2,-0.222,0.033,0.374,0
T002,42,13.7,24,11.8,-0.581,0.064,0.34,0
T002,43,14.82,18,10.52,-0.543,0.017,0.368,0
T002,44,16.883,12,8.07,-0.548,0.04,0.419,0
T002,45,16.079,15,10.38,-0.031,0.044,0.399,0
T002,46,18.525,17,10.77,0.076,0.072,0.46,0
T002,47,12.2,14,11.78,-0.365,0.12,0.303,0
T002,48,9.931,14,11.77,0.08,0.087,0.246,0
T002,49,13.476,20,11.31,-0.327,0.056,0.334,0
T002,50,12.496,15,10.62,0.581,0.111,0.31,0
T002,51,17.858,15,12.29,0.004,0.187,0.443,0
T002,52,17.88,17,11.64,-0.183,0.037,0.444,0
T002,53,13.99,14,12.85,0.456,0.058,0.347,0
T002,54,13.933,15,10.86,0.13,0.19,0.346,0
T002,55,15.748,15,13.46,-1.177,0.069,0.391,0
T002,56,18.092,15,10.94,-0.059,0.075,0.449,0
T002,57,13.15,12,9.47,0.455,0.126,0.326,0
T002,58,14.653,16,12.07,-0.518,0.029,0.363,0
T002,59,19.042,17,10.22,0.556,0.018,0.472,0
T002,60,20.573,14,11.87,-0.124,0.161,0.51,0
T002,61,15.283,19,10.36,0.164,0.109,0.379,0
T002,62,20.917,17,9.49,-1.633,0.1,0.519,0
T002,63,18.172,14,10.79,0.013,0.092,0.451,0
T002,64,12.912,21,10.61,-0.298,0.081,0.32,0
T002,65,16.548,8,13.09,-0.077,0.126,0.41,0
T002,66,19.68,14,11.97,-0.342,0.042,0.488,0
T002,67,11.415,12,10.4,-0.848,0.054,0.283,0
T002,68,17.102,16,10.21,-0.807,0.024,0.424,0
T002,69,14.341,16,10.89,-0.106,0.241,0.356,0
T002,70,12.58,14,10.68,-0.117,0.015,0.312,0
T002,71,16.335,13,10.88,1.131,0.081,0.405,0
T002,72,13.225,12,10.77,0.492,0.143,0.328,0
T002,73,14.606,15,11.66,-0.183,0.095,0.362,0
T002,74,17.478,11,10.11,-0.438,0.034,0.434,0
T002,75,15.047,9,11.28,0.014,0.069,0.373,0
T002,76,13.798,14,11.12,-0.407,0.136,0.342,0
T002,77,11.943,15,11.5,0.511,0.058,0.296,0
T002,78,12.702,19,12.41,0.17,0.163,0.315,0
T002,79,17.423,14,10.55,0.135,0.019,0.432,0
T002,80,14.864,15,10.46,-0.085,0.205,0.369,0
T002,81,18.859,13,11.14,-0.957,0.152,0.468,0
T002,82,17.598,13,10.55,0.329,0.107,0.437,0
T002,83,13.442,15,11.55,-0.094,0.042,0.333,0
T002,84,14.625,16,11.78,0.592,0.042,0.363,0
T002,85,12.645,17,11.6,0.145,0.076,0.314,0
T002,86,14.761,13,11.64,0.566,0.06,0.366,0
T002,87,15.401,13,11.64,0.123,0.016,0.382,0
T002,88,16.856,18,9.94,-0.741,0.215,0.418,0
T002,89,13.246,18,10.44,0.574,0.063,0.329,0
T002,90,15.833,15,12.04,-0.991,0.124,0.393,0
T002,91,12.567,18,10.44,-0.867,0.035,0.312,0
T002,92,11.752,9,12.59,0.475,0.026,0.292,0
T002,93,18.774,13,11.25,-0.009,0.063,0.466,0
T002,94,13.589,18,10.24,-0.115,0.101,0.337,0
T002,95,19.076,14,11.17,1.005,0.063,0.473,0
T002,96,16.295,18,10.53,-0.517,0.049,0.404,0
T002,97,13.765,13,9.78,1.066,0.128,0.341,0
T002,98,17.357,15,12.29,1.214,0.043,0.431,0
T002,99,15.798,16,10.4,0.467,0.052,0.392,0
T002,100,15.557,16,12.01,0.865,0.119,0.386,0
T002,101,16.54,11,10.89,-0.044,0.047,0.41,0
T002,102,16.763,16,10.28,0.006,0.088,0.416,0
T002,103,17.241,14,11.68,-0.096,0.001,0.428,0
T002,104,16.398,20,10.45,0.001,0.025,0.407,0
T002,105,17.725,13,10.57,0.26,0.048,0.44,0
T002,106,20.035,16,10.31,-0.367,0.009,0.497,0
T002,107,15.903,14,10.26,1.082,0.051,0.394,0
T002,108,14.515,13,11.13,-0.032,0.31,0.36,0
T002,109,17.946,16,10.17,0.056,0.098,0.445,0
T002,110,18.392,16,10.04,-0.315,0.074,0.456,0
T002,111,12.131,15,9.74,-0.525,0.053,0.301,0
T002,112,14.796,14,11.75,-0.375,0.034,0.367,0
T002,113,11.343,20,11.61,0.531,0.107,0.281,0
T002,114,15.371,18,9.63,-0.284,0.242,0.381,0
T002,115,14.344,15,12.06,-0.367,0.105,0.356,0
T002,116,23.965,19,11.54,-0.46,0.052,0.594,0
T002,117,13.088,17,9.97,-0.781,0.077,0.325,0
T002,118,17.411,13,11.11,-0.791,0.011,0.432,0
T002,119,14.627,17,10.55,-0.969,0.093,0.363,0
T002,120,12.435,17,10.22,0.477,0.117,0.308,0
T002,121,20.409,17,10.32,0.178,0.211,0.506,0
T002,122,16.024,17,11.61,-0.402,0.031,0.397,0
T002,123,16.451,15,12.56,0.374,0.031,0.408,0
T002,124,16.061,19,11.97,0.698,0.009,0.398,0
T002,125,14.092,16,12.84,1.062,0.036,0.35,0
T002,126,17.09,16,12.9,0.579,0.026,0.424,0
T002,127,16.58,16,11.34,-1.06,0.095,0.411,0
T002,128,17.345,15,10.65,0.156,0.056,0.43,0
T002,129,15.087,15,10.71,0.072,0.21,0.374,0
T002,130,14.795,21,11.22,0.936,0.128,0.367,0
T002,131,18.296,15,10.9,-0.132,0.164,0.454,0
T002,132,17.043,20,12.36,-0.657,0.068,0.423,0
T002,133,12.21,13,11.5,0.326,0.093,0.303,0
T002,134,11.861,19,10.9,0.384,0.022,0.294,0
T002,135,16.2,12,11.72,0.408,0.141,0.402,0
T002,136,12.151,17,12.17,-0.136,0.035,0.301,0
T002,137,17.856,14,10.53,0.052,0.196,0.443,0
T002,138,13.497,19,10.28,-0.354,0.046,0.335,0
T002,139,12.909,18,11.16,0.61,0.045,0.32,0
T002,140,16.515,15,10.34,0.923,0.029,0.41,0
T002,141,17.635,18,11.77,-0.085,0.039,0.437,0
T002,142,18.077,20,11.59,0.486,0.057,0.448,0
T002,143,13.559,13,11.85,0.466,0.038,0.336,0
T002,144,19.553,18,12.01,1.002,0.052,0.485,0
T002,145,15.624,14,12.0,0.185,0.042,0.388,0
T002,146,14.933,9,10.12,-0.39,0.092,0.37,0
T002,147,17.155,17,11.23,-0.809,0.052,0.426,0
T002,148,19.573,18,10.23,0.356,0.1,0.486,0
T002,149,17.226,16,10.99,-0.02,0.044,0.427,0
T002,150,16.989,12,10.32,-1.16,0.11,0.421,0
T002,151,13.213,15,12.88,0.9,0.175,0.328,0
T002,152,15.743,17,10.58,-0.091,0.079,0.391,0
T002,153,20.055,23,11.66,-0.695,0.032,0.497,0
T002,154,15.825,16,12.08,-0.18,0.014,0.393,0
T002,155,14.978,13,12.24,0.203,0.134,0.372,0
T002,156,16.507,14,12.0,-0.098,0.032,0.409,0
T002,157,17.241,16,11.03,-0.376,0.068,0.428,0
T002,158,17.656,17,11.13,-0.662,0.063,0.438,0
T002,159,14.451,13,12.66,0.405,0.059,0.358,0
T002,160,17.269,23,11.4,0.348,0.012,0.428,0
T002,161,18.484,10,11.89,1.007,0.019,0.459,0
T002,162,16.104,8,11.66,0.604,0.109,0.399,0
T002,163,20.358,19,9.23,-0.795,0.039,0.505,0
T002,164,12.666,18,11.81,-0.288,0.074,0.314,0
T002,165,17.042,16,10.95,0.15,0.136,0.423,0
T002,166,14.561,17,10.66,0.203,0.085,0.361,0
T002,167,17.052,16,12.06,-0.279,0.256,0.423,0
T002,168,11.931,20,12.58,0.315,0.04,0.296,0
T002,169,17.719,22,11.46,-0.208,0.051,0.44,0
T002,170,17.574,16,10.22,0.119,0.141,0.436,0
T002,171,8.55,17,13.78,-0.792,0.072,0.212,0
T002,172,17.268,16,12.01,0.009,0.329,0.428,0
T002,173,18.901,11,9.06,0.017,0.185,0.469,0
T002,174,17.219,17,9.43,0.596,0.113,0.427,0
T002,175,18.226,10,9.71,-0.386,0.066,0.452,0
T002,176,18.903,13,11.45,-0.445,0.151,0.469,0
T002,177,14.684,21,10.87,0.07,0.055,0.364,0
T002,178,19.037,17,11.16,0.583,0.272,0.472,0
T002,179,14.676,15,9.68,-0.622,0.037,0.364,0
T002,180,13.919,13,12.59,0.592,0.064,0.345,0
T002,181,21.622,16,10.44,0.215,0.047,0.536,0
T002,182,15.373,14,10.25,-0.079,0.034,0.381,0
T002,183,18.262,18,10.8,0.143,0.06,0.453,0
T002,184,12.91,16,11.01,-0.993,0.068,0.32,0
T002,185,13.442,16,11.42,-0.426,0.057,0.333,0
T002,186,16.042,11,10.63,-0.147,0.058,0.398,0
T002,187,19.623,17,11.18,0.53,0.2,0.487,0
T002,188,15.461,18,11.19,0.597,0.136,0.384,0
T002,189,14.995,17,10.61,-0.866,0.057,0.372,0
T002,190,16.554,23,11.39,0.012,0.028,0.411,0
T002,191,18.927,19,10.85,-0.027,0.055,0.469,0
T002,192,20.902,18,10.98,0.435,0.211,0.518,0
T002,193,15.601,17,12.89,0.228,0.113,0.387,0
T002,194,14.787,15,11.35,0.902,0.079,0.367,0
T002,195,20.055,16,11.79,-0.081,0.109,0.497,0
T002,196,17.218,15,10.97,0.897,0.359,0.427,0
T002,197,18.292,17,11.39,0.278,0.045,0.454,0
T002,198,13.316,12,11.98,0.129,0.158,0.33,0
T002,199,19.087,10,12.06,-0.467,0.234,0.473,0
T002,200,11.752,17,11.01,0.068,0.051,0.292,0
T002,201,12.733,20,11.15,1.002,0.164,0.316,0
T002,202,19.817,17,11.39,-0.105,0.075,0.492,0
T002,203,14.786,11,10.46,0.787,0.118,0.367,0
T002,204,15.735,14,11.39,-0.26,0.113,0.39,0
T002,205,20.028,16,9.83,0.118,0.066,0.497,0
T002,206,17.444,12,9.79,-0.099,0.089,0.433,0
T002,207,14.027,13,12.24,-0.794,0.152,0.348,0
T002,208,15.77,17,9.88,0.262,0.07,0.391,0
T002,209,20.042,20,11.6,-0.158,0.042,0.497,0
T002,210,17.957,22,11.15,-0.706,0.023,0.445,0
T002,211,18.134,15,10.48,-0.211,0.064,0.45,0
T002,212,14.827,12,10.98,0.578,0.05,0.368,0
T002,213,17.332,20,11.57,0.338,0.15,0.43,0
T002,214,12.903,18,11.5,0.042,0.004,0.32,0
T002,215,14.16,9,11.58,-0.578,0.026,0.351,0
T002,216,20.508,13,11.43,-0.677,0.055,0.509,0
T002,217,14.087,18,11.17,-0.17,0.031,0.349,0
T002,218,16.548,15,13.66,0.685,0.046,0.41,0
T002,219,17.187,20,9.9,-0.592,0.036,0.426,0
T002,220,18.409,15,10.93,-0.762,0.1,0.457,0
T002,221,16.537,18,9.74,0.387,0.122,0.41,0
T002,222,19.627,21,11.57,1.03,0.083,0.487,0
T002,223,11.141,19,10.57,-0.421,0.019,0.276,0
T002,224,12.108,14,10.18,0.519,0.094,0.3,0
T002,225,17.448,18,8.55,-0.035,0.326,0.433,0
T002,226,13.219,21,11.46,-0.403,0.101,0.328,0
T002,227,11.43,14,12.22,-0.762,0.065,0.284,0
T002,228,15.71,18,9.89,-0.116,0.046,0.39,0
T002,229,13.741,13,11.35,0.783,0.041,0.341,0
T002,230,12.181,20,10.44,0.539,0.049,0.302,0
T002,231,18.529,16,11.98,-0.152,0.065,0.46,0
T002,232,19.718,15,11.23,0.398,0.08,0.489,0
T002,233,15.82,16,12.08,-0.052,0.22,0.392,0
T002,234,12.941,12,10.68,0.596,0.06,0.321,0
T002,235,14.062,14,13.03,0.127,0.052,0.349,0
T002,236,16.656,18,10.05,0.006,0.034,0.413,0
T002,237,14.557,16,10.07,0.225,0.161,0.361,0
T002,238,11.219,17,14.32,-0.064,0.052,0.278,0
T002,239,17.488,23,11.84,-0.606,0.074,0.434,0
T002,240,16.305,13,10.67,0.78,0.107,0.404,0
T002,241,16.396,18,10.65,0.825,0.056,0.407,0
T002,242,21.199,10,10.87,0.664,0.016,0.526,0
T002,243,17.456,21,13.16,-0.033,0.042,0.433,0
T002,244,15.514,16,10.71,0.147,0.301,0.385,0
T002,245,19.607,16,10.97,-0.937,0.015,0.486,0
T002,246,19.162,16,10.97,-0.443,0.143,0.475,0
T002,247,15.557,17,11.22,0.201,0.045,0.386,0
T002,248,15.669,18,11.95,0.602,0.027,0.389,0
T002,249,14.859,14,12.93,-0.527,0.031,0.369,0
T003,0,10.132,10,14.04,-0.042,0.05,0.294,0
T003,1,14.866,14,15.2,-1.107,0.052,0.431,0
T003,2,13.785,13,13.46,0.859,0.022,0.399,0
T003,3,11.823,8,12.33,-0.133,0.139,0.343,0
T003,4,17.447,8,12.71,-0.231,0.013,0.505,0
T003,5,17.721,7,13.68,0.471,0.062,0.513,0
T003,6,10.402,11,13.45,-0.665,0.066,0.301,0
T003,7,14.232,10,14.81,0.576,0.172,0.412,0
T003,8,13.875,13,15.34,-0.006,0.047,0.402,0
T003,9,13.139,8,13.69,-0.489,0.092,0.381,0
T003,10,15.815,7,14.47,0.057,0.025,0.458,0
T003,11,16.824,10,13.96,0.12,0.041,0.487,0
T003,12,12.679,7,13.5,-0.487,0.053,0.367,0
T003,13,13.664,7,12.95,-0.566,0.18,0.396,0
T003,14,9.721,7,14.58,0.332,0.196,0.282,0
T003,15,15.376,8,14.69,-0.411,0.078,0.445,0
T003,16,14.662,7,11.79,-1.07,0.026,0.425,0
T003,17,16.012,10,14.79,0.447,0.075,0.464,0
T003,18,8.948,7,13.41,0.848,0.22,0.259,0
T003,19,13.147,3,14.36,0.5,0.15,0.381,0
T003,20,7.937,5,13.72,-0.798,0.074,0.23,0
T003,21,15.107,7,13.26,-0.122,0.071,0.438,0
T003,22,15.03,11,12.7,-0.273,0.02,0.435,0
T003,23,11.428,6,13.64,0.431,0.012,0.331,0
T003,24,14.142,9,13.57,-0.269,0.151,0.41,0
T003,25,14.599,13,14.5,0.893,0.051,0.423,0
T003,26,16.428,10,13.41,0.472,0.121,0.476,0
T003,27,13.686,9,13.09,-1.838,0.03,0.397,0
T003,28,13.975,7,14.82,-0.434,0.053,0.405,0
T003,29,12.341,7,14.22,-0.184,0.048,0.358,0
T003,30,11.039,8,13.53,-0.237,0.078,0.32,0
T003,31,13.308,6,12.67,-0.436,0.078,0.386,0
T003,32,15.503,6,12.88,-0.804,0.113,0.449,0
T003,33,16.025,2,15.68,1.6705149999999975,0.003,0.464,0
T003,34,15.487,7,12.8,-0.127,0.155,0.449,0
T003,35,12.476,7,13.32,0.403,0.02,0.361,0
T003,36,15.503,4,15.21,1.339,0.085,0.449,0
T003,37,12.774,4,13.42,-0.343,0.073,0.37,0
T003,38,17.151,4,13.71,-0.36,0.044,0.497,0
T003,39,12.968,8,12.93,-0.729,0.027,0.376,0
T003,40,16.946,11,13.13,-1.027,0.085,0.491,0
T003,41,17.598,2,14.63,-0.074,0.054,0.51,0
T003,42,15.894,6,12.71,-1.006,0.14,0.46,0
T003,43,13.546,9,14.04,-0.226,0.129,0.392,0
T003,44,12.153,9,13.65,0.36,0.039,0.352,0
T003,45,15.636,6,13.41,1.017,0.041,0.453,0
T003,46,10.91,9,15.79,0.022,0.051,0.316,0
T003,47,13.61,4,15.27,0.849,0.056,0.394,0
T003,48,10.157,6,12.26,-0.458,0.117,0.294,0
T003,49,13.941,13,13.37,0.283,0.02,0.404,0
T003,50,15.072,10,13.26,0.803,0.046,0.437,0
T003,51,12.849,8,12.64,0.182,0.082,0.372,0
T003,52,13.539,4,16.06,0.779,0.144,0.392,0
T003,53,12.979,3,13.48,0.151,0.128,0.376,0
T003,54,12.73,12,13.61,1.305,0.042,0.369,0
T003,55,15.115,7,11.05,-2.252,0.118,0.438,0
T003,56,12.937,8,12.71,1.212,0.25,0.375,0
T003,57,17.008,8,13.43,0.354,0.043,0.493,0
T003,58,13.59,11,13.51,-0.1,0.033,0.394,0
T003,59,13.808,8,12.01,-0.17,0.135,0.4,0
T003,60,11.672,7,14.71,-0.773,0.048,0.338,0
T003,61,12.045,8,12.51,-0.76,0.158,0.349,0
T003,62,11.681,8,13.77,1.6705149999999975,0.103,0.338,0
T003,63,10.431,5,13.48,-0.307,0.046,0.302,0
T003,64,15.972,7,12.73,-0.992,0.063,0.463,0
T003,65,15.49,8,13.9,1.06,0.063,0.449,0
T003,66,12.086,2,13.15,0.265,0.059,0.35,0
T003,67,16.669,10,15.42,1.361,0.146,0.483,0
T003,68,15.093,5,13.52,-1.732,0.188,0.437,0
T003,69,14.428,12,12.47,1.6705149999999975,0.116,0.418,0
T003,70,16.797,2,14.27,0.391,0.171,0.487,0
T003,71,12.88,4,12.63,0.297,0.035,0.373,0
T003,72,14.503,7,13.75,0.512,0.185,0.42,0
T003,73,14.781,3,12.82,-0.529,0.058,0.428,0
T003,74,13.115,7,12.26,-0.446,0.056,0.38,0
T003,75,16.866,9,12.91,0.07,0.097,0.489,0
T003,76,13.893,12,15.01,0.145,0.067,0.403,0
T003,77,13.968,6,13.25,-0.892,0.091,0.405,0
T003,78,16.188,2,15.73,-0.313,0.074,0.469,0
T003,79,15.871,9,15.48,0.384,0.31,0.46,0
T003,80,16.903,8,14.78,-0.506,0.087,0.49,0
T003,81,15.744,2,13.63,0.302,0.098,0.456,0
T003,82,9.087,9,13.38,-0.671,0.08,0.263,0
T003,83,15.62,10,13.63,-0.51,0.048,0.453,0
T003,84,15.529,6,14.04,0.912,0.025,0.45,0
T003,85,16.372,4,14.28,0.759,0.062,0.474,0
T003,86,14.968,5,14.7,0.858,0.091,0.434,0
T003,87,11.436,6,12.3,0.447,0.082,0.331,0
T003,88,12.995,5,12.94,-0.396,0.082,0.377,0
T003,89,13.078,15,12.94,-0.41,0.027,0.379,0
T003,90,12.895,12,14.28,0.716,0.092,0.374,0
T003,91,14.085,13,14.56,0.156,0.121,0.408,0
T003,92,12.944,9,13.74,0.569,0.159,0.375,0
T003,93,13.512,7,13.37,-0.359,0.174,0.391,0
T003,94,13.959,7,14.05,-0.324,0.082,0.404,0
T003,95,15.277,5,13.14,-0.389,0.039,0.443,0
T003,96,12.624,7,12.7,0.613,0.12,0.366,0
T003,97,12.72,5,15.0,0.562,0.048,0.369,0
T003,98,12.946,5,12.24,-1.15,0.057,0.375,0
T003,99,13.67,9,13.53,-0.579,0.076,0.396,0
T003,100,13.105,11,12.59,-0.498,0.073,0.38,0
T003,101,17.612,7,14.81,-0.693,0.131,0.51,0
T003,102,14.69,10,13.21,-0.713,0.055,0.426,0
T003,103,13.172,13,12.99,1.023,0.025,0.382,0
T003,104,14.955,9,13.17,0.453,0.195,0.433,0
T003,105,10.78,9,12.7,-0.434,0.276,0.312,0
T003,106,12.879,11,13.76,-1.148,0.083,0.373,0
T003,107,15.983,13,12.86,-0.142,0.096,0.463,0
T003,108,13.907,8,13.88,-0.44,0.051,0.403,0
T003,109,14.477,2,12.98,-0.206,0.038,0.419,0
T003,110,13.773,4,13.54,-0.689,0.081,0.399,0
T003,111,15.526,11,15.1,0.495,0.044,0.45,0
T003,112,13.05,13,13.56,0.983,0.22,0.378,0
T003,113,11.259,10,13.52,0.039,0.088,0.326,0
T003,114,15.091,12,13.61,-1.562,0.101,0.437,0
T003,115,13.058,3,14.39,-0.415,0.044,0.378,0
T003,116,12.893,9,15.06,0.476,0.161,0.374,0
T003,117,13.381,5,12.65,-1.377,0.023,0.388,0
T003,118,12.908,11,13.55,0.512,0.092,0.374,0
T003,119,13.582,5,14.1,-0.987,0.066,0.394,0
T003,120,14.187,12,12.23,-0.67,0.022,0.411,0
T003,121,15.483,5,13.24,0.679,0.07,0.449,0
T003,122,13.497,9,13.91,0.152,0.022,0.391,0
T003,123,15.977,5,15.07,1.062,0.198,0.463,0
T003,124,12.263,11,12.85,-0.312,0.113,0.355,0
T003,125,14.243,11,14.85,0.006,0.135,0.413,0
T003,126,12.615,6,13.66,0.258,0.083,0.365,0
T003,127,10.505,9,13.31,0.618,0.083,0.304,0
T003,128,12.5,11,14.35,-0.752,0.1,0.362,0
T003,129,13.547,8,10.7,-0.288,0.081,0.392,0
T003,130,11.047,7,12.45,-1.359,0.033,0.32,0
T003,131,12.743,2,14.65,-1.597,0.058,0.369,0
T003,132,10.0,5,12.97,-0.569,0.134,0.29,0
T003,133,15.795,7,14.51,-0.127,0.185,0.458,0
T003,134,14.791,6,15.2,-0.338,0.074,0.429,0
T003,135,12.453,3,15.27,0.31,0.099,0.361,0
T003,136,11.787,6,13.31,-0.432,0.02,0.342,0
T003,137,15.375,9,13.99,0.504,0.074,0.445,0
T003,138,16.975,6,14.11,0.304,0.052,0.492,0
T003,139,10.786,6,13.98,0.931,0.099,0.313,0
T003,140,13.777,7,13.61,-0.016,0.141,0.399,0
T003,141,15.187,2,14.83,-0.337,0.157,0.44,0
T003,142,16.179,8,13.29,-0.033,0.031,0.469,0
T003,143,15.722,8,12.23,0.626,0.067,0.456,0
T003,144,17.633,7,13.63,-0.298,0.214,0.511,0
T003,145,16.554,10,13.46,1.01,0.13,0.48,0
T003,146,13.815,8,12.03,-0.139,0.094,0.4,0
T003,147,12.808,10,13.67,1.321,0.114,0.371,0
T003,148,11.047,5,14.17,0.901,0.007,0.32,0
T003,149,7.59,3,13.69,-0.048,0.148,0.22,0
T003,150,14.284,5,14.62,-0.457,0.03,0.414,0
T003,151,12.368,10,15.86,0.154,0.183,0.358,0
T003,152,20.48,4,13.51,-0.46,0.061,0.593,0
T003,153,13.559,2,12.97,-1.117,0.088,0.393,0
T003,154,12.832,4,14.46,0.602,0.112,0.372,0
T003,155,15.159,6,13.49,-1.78,0.068,0.439,0
T003,156,12.639,5,13.15,0.758,0.209,0.366,0
T003,157,16.511,11,13.61,-1.027,0.021,0.478,0
T003,158,17.157,7,15.2,0.477,0.032,0.497,0
T003,159,11.797,12,12.74,0.793,0.05,0.342,0
T003,160,9.568,9,11.25,-0.167,0.173,0.277,0
T003,161,12.38,8,11.68,-0.01,0.087,0.359,0
T003,162,9.796,8,12.76,-0.425,0.108,0.284,0
T003,163,10.815,8,13.65,0.904,0.041,0.313,0
T003,164,19.09,4,13.65,0.255,0.097,0.553,0
T003,165,11.495,14,13.49,0.439,0.067,0.333,0
T003,166,12.963,11,12.52,-0.424,0.045,0.376,0
T003,167,15.815,7,12.34,-1.003,0.124,0.458,0
T003,168,14.783,5,12.74,0.526,0.041,0.428,0
T003,169,14.773,12,13.73,0.732,0.109,0.428,0
T003,170,13.412,11,13.28,1.522,0.218,0.389,0
T003,171,11.347,4,14.97,0.201,0.113,0.329,0
T003,172,15.707,10,14.29,0.291,0.017,0.455,0
T003,173,18.193,2,13.33,-0.546,0.092,0.527,0
T003,174,11.65,4,13.35,-0.903,0.089,0.338,0
T003,175,13.683,11,13.52,-0.018,0.043,0.396,0
T003,176,12.123,10,13.13,0.626,0.104,0.351,0
T003,177,12.53,3,12.33,0.457,0.084,0.363,0
T003,178,12.283,4,14.51,-0.159,0.2,0.356,0
T003,179,12.726,5,14.46,0.423,0.039,0.369,0
T003,180,13.47,2,12.62,-0.351,0.04,0.39,0
T003,181,13.765,11,12.88,-1.232,0.06,0.399,0
T003,182,17.401,6,12.08,0.661,0.051,0.504,0
T003,183,14.52,9,14.48,-0.066,0.106,0.421,0
T003,184,15.047,8,13.3,0.94,0.021,0.436,0
T003,185,12.988,2,13.57,0.246,0.191,0.376,0
T003,186,11.543,12,12.78,-0.134,0.086,0.334,0
T003,187,14.76,7,14.37,1.161,0.081,0.428,0
T003,188,11.593,8,13.72,-0.627,0.101,0.336,0
T003,189,13.62,6,13.85,-0.474,0.317,0.395,0
T003,190,11.072,9,13.96,0.245,0.177,0.321,0
T003,191,9.946,8,12.92,-0.137,0.022,0.288,0
